Dataset_ID,SMILES,PC1,PC2,PC3,PC4,PC5,PC6,PC7
gdb_484,C#CC#CC#C,2.9697226550336553,-1.0604651233319664,-4.461667505226949,12.162450327947232,37.177579802159755,27.992375300831508,4.5586763331079965
gdb_485,C#CC#CC#N,1.4754578245307148,-2.4782711637436003,-1.7303929360359382,-0.03125932520092938,2.0338293961081515,-2.5718824626043952,0.3554206832107968
gdb_486,N#CC#CC#N,1.5705110610844022,-2.625353133976649,-1.5755248357888394,-1.185079818316843,2.2040064478133923,-1.659384795046587,-3.073711406326068
gdb_487,C#CCCC#C,3.3427169051721926,0.7729624525842335,-1.1148268256493987,0.08847052692855299,0.5447741447006846,-0.5408404166592446,-1.1095213353819522
gdb_488,C#CCCC#N,2.4716728496540163,-0.5438602502349446,-1.0300771125767878,-1.093360321460843,0.8130204846327331,-0.8341716016101068,0.6137953178075437
gdb_489,N#CCCC#N,2.58909707535962,-0.5417909779951465,-0.7671794627369217,-2.9513749924384043,1.1782417690187679,-0.034148785555270504,-2.0933491708287146
gdb_490,O=CC#CC#C,0.7286728020876375,-2.395550960201715,-1.4635076349235967,0.32878148234298027,1.7340432653870428,-2.1420547628672932,-0.551049413753947
gdb_491,O=CC#CC#N,0.3448043708721582,-3.2245782572500215,-1.3738108772530226,-0.7445939799580806,1.9122260981189323,-1.7965390593814656,-1.5521394606685803
gdb_492,O=CC#CC=O,-0.30852425595420685,-2.8411081965555662,-0.9554513982275132,-0.6056368053055423,1.2892795976951954,-1.1191517682162426,-1.3547818992374223
gdb_493,N=COCC#C,1.1447788144301947,-1.0372179905849264,-0.6287584387313455,-0.8123251252362544,0.2073899663705906,-0.14067001507308852,0.4080711262003957
gdb_494,N=COCC#N,0.609913629614841,-1.7344900759018045,-0.5185700972655399,-1.5862608365156394,0.33572733318101683,0.052554131851521385,0.035694901985329514
gdb_495,O=CCCC#C,1.166561330740234,-0.9266822664172305,-1.0194547929414886,0.4754318562241058,0.8131732547297047,-1.1580375054941772,-0.503452679834188
gdb_496,O=CCCC#N,0.6463935544585343,-1.619855695476854,-0.8951483732187138,-0.3347933229472148,0.8868779618357479,-0.9255859468938823,-0.694471762221077
gdb_497,O=CNCC#C,1.0521356297279019,-0.9608910997790928,-0.6472350880990716,-0.3540283294643504,0.03828504230455355,-0.12513406349338038,0.5495750824200986
gdb_498,O=CNCC#N,0.5442455354908549,-1.7384421922601003,-0.5345157121521668,-1.2541830642923013,0.16866405942123974,0.07880430336935099,0.29503905452710477
gdb_499,O=COCC#C,0.3593389183865308,-1.8028154817982738,-0.48949298979415284,-1.3669578772826712,0.24461156871113282,0.03299951958854889,0.33412634469185304
gdb_500,O=COCC#N,-0.1657285323643558,-2.466848722447025,-0.36517602702987473,-2.2803395797057724,0.4355368336295988,0.20723335295738185,-0.057605571320339694
gdb_501,N=COCC=O,-0.6909593925365035,-1.8870159862159834,-0.4513796539290619,-0.14255099377959377,0.32355994317423975,-0.2229136876714972,-0.9563253986017118
gdb_502,O=CCCC=O,0.0011623187310739042,-0.9052349237210088,-0.5424016503344263,0.3602123323129387,0.4527470116044155,-0.31157365125349434,-2.075793669242742
gdb_503,O=CCNC=O,-0.7091499983587807,-2.0262607923173577,-0.44478601142837415,-0.15595386348392828,0.1741373658760657,-0.20149354162949004,-0.2306832343677102
gdb_504,O=CCOC=O,-1.2966748432595965,-2.28667843029643,-0.22071296043342353,-0.8568545355644273,0.26574091731563454,0.20978229207867424,-1.3639044635251298
gdb_505,CC#CC#CC,2.298175423190395,1.2110664492918444,-1.21976274224979,2.0641966926738458,1.210014565313321,-1.9113495128716866,-1.188192715669101
gdb_506,CC#CCC#C,3.1110656321907526,0.7879835902866944,-1.1101996023989302,0.5237420846579929,0.5123721478167974,-0.7588902358463168,-0.5488367195675455
gdb_507,CC#CCC#N,2.239940555635244,-0.5159469829608824,-1.0296705746290173,-0.6506290207466944,0.8076930354122728,-1.0662550930513608,1.0811707213147583
gdb_508,CC#CCC=O,0.942205788975324,-0.7849850987232604,-0.9831285653927817,0.7453826490656384,0.8898950761714747,-1.4165977365311184,-0.03656037753480392
gdb_509,CN=CNC=O,-0.14090473987975718,-1.4830604576949964,-0.5856173585338199,0.44258021772310313,0.18438773334179584,-0.6888434311185136,1.0204396227242933
gdb_510,CN=COC=O,-0.7587541647612848,-1.5868104058397214,-0.25445731187830584,-1.0896358253656517,0.5825406300071303,-0.4427385779019405,0.4051898504672369
gdb_511,CCC#CC#C,2.421742494096045,0.40199727310541306,-1.3438963707437102,1.4353761293752993,1.181816254332186,-1.8531804367688889,-0.6209027855954543
gdb_512,CCC#CC#N,1.6127722447001258,-1.1643763303383732,-1.2367450982066084,-0.6596090652019356,1.7670471969362336,-2.259773445982765,1.270665229497619
gdb_513,OCC#CC#C,1.072158958471863,-0.7896634394256115,-1.0709260396461637,0.9725382466579026,0.8333906668416056,-1.2547032232746294,-0.5729215666490759
gdb_514,OCC#CC#N,0.2667658386191902,-2.333837872260225,-0.975329988574021,-0.9767230447735986,1.3732757195998933,-1.627821901012894,1.1756023790899084
gdb_515,CCC#CC=O,0.6287084954948255,-1.2218200621245028,-1.0657636386071132,0.3251727005466263,1.5113397133582591,-2.098374200051843,0.3174375753238823
gdb_516,OCC#CC=O,-0.5527240831783102,-2.1271710613159245,-0.7315204086724832,-0.20811298218311203,1.0528278189992804,-1.2558947643174714,0.009527982647598755
gdb_517,CCC#CCC,2.838878062194731,2.5135881824238924,-0.7080904288925213,0.9152642125772011,0.7334862224196035,-1.1085157130135488,-0.6994939572101898
gdb_518,CCC#CCO,1.39716168136378,1.0826070235813912,-0.48921963317342815,0.5034419776755683,0.42666255977637696,-0.6544957339541905,-0.34746078352588217
gdb_519,OCC#CCO,0.18887817756831,0.11959538503665006,-0.1542028666304109,-0.19985074734670608,0.07543818222632098,0.1009134078448714,-0.575565721111355
gdb_520,CCN=COC,0.7176204295601863,0.5575679605929995,-0.3204345827521424,0.21166877983678395,0.26479058441648323,-0.5655671746277041,0.4762735390749746
gdb_521,CC#CCCO,1.54940901770231,1.418836260625287,-0.35355253424428396,0.1547829098737034,0.2624573401149198,-0.3891640653400045,0.004324200486515799
gdb_522,CCCC#CC,2.84699675774694,2.5941870732785857,-0.6697197243792951,0.8040248587241053,0.728174495114926,-1.0837183549769565,-0.5650402869748651
gdb_523,COCC#CC,1.4451512603871268,1.2493343719656271,-0.45559799054460554,0.48626553540302603,0.4181188574174257,-0.5849097614295545,-0.535341695090862
gdb_524,CCOC=NC,0.5677298980554885,0.7640144560377626,-0.2757026032954856,0.19035335082328525,0.4720982621115252,-0.782434246535555,0.48394522709756355
gdb_525,CCCCC#C,3.0202630230964775,2.1483728974051264,-0.7137446289624926,0.044147650112120504,0.7932354596051944,-0.991577759750461,-0.30274783253937243
gdb_526,CCCCC#N,2.4207079023253915,0.9652991049263044,-0.5029888497603225,-2.5728442370340785,1.5029657964552772,-1.2424995669898873,1.1304355345301502
gdb_527,CCNCC#N,1.317322906775063,0.0720091064637942,-0.6821975416206025,0.06566059396615492,0.5535565343501784,-1.0811648805038083,1.3361806603872333
gdb_528,CCOCC#C,1.6352456893937373,0.7854613043241749,-0.5290021303648736,0.0037299446236731,0.3705343446219637,-0.42405384785706884,-0.4368970993246267
gdb_529,CCOCC#N,0.7971875305345583,-0.5286796419799656,-0.4374250363378074,-1.3956257339764404,0.7538149604688156,-0.7446336672986822,1.1251572347601986
gdb_530,COCCC#C,1.8295914086067644,1.1420386075849918,-0.4080483688149607,-0.3346059591232574,0.2385193098627724,-0.13399533838461594,-0.4197589221385634
gdb_531,COCCC#N,0.9840923138578331,-0.07597304562947922,-0.34269301377540506,-1.2527909168045157,0.4575691394098645,-0.3619896689299159,0.8488491928995354
gdb_532,OCCCC#C,1.7402115607087278,1.0575686677046092,-0.3944207078073328,-0.49103996435584885,0.3005975226307125,-0.2566040125751069,0.06058123084987551
gdb_533,OCCCC#N,0.9005398597052716,-0.2039517088770874,-0.30595219153196784,-1.7001697951832244,0.5953077890420548,-0.5282643666166477,1.587636624837803
gdb_534,CCCCC=O,0.758348159735735,0.3781254158538458,-0.6635166818848993,0.6662578912624818,1.1097828736986253,-1.7192302363635747,0.15074828195161785
gdb_535,CCCNC=O,0.7615030884325005,0.37840082858143875,-0.29972372150879073,-0.16156308415599194,0.21551947068039642,-0.5101373383160759,1.0199042522936772
gdb_536,CCCOC=O,-0.042976294662200355,-0.28867894205552586,-0.10952921794210406,-1.257420965155341,0.5980275232692366,-0.5169785979919981,0.8133114129740354
gdb_537,CCOCC=O,-0.38708571361790484,-0.6600966312619655,-0.3546510617613145,0.03810748563493568,0.6656429054792152,-0.8711334633424471,-0.14257148588485044
gdb_538,COCCC=O,-0.3978565397385945,-0.6070887969650881,-0.3509966018543089,0.11534048506900253,0.6463018299233276,-0.8701530654626786,-0.15403020242443188
gdb_539,OCCCC=O,-0.45236714933706557,-0.6012911880061937,-0.33305824566607894,0.1248328858420422,0.6118620264044653,-0.8998796954644939,0.17217841634235015
gdb_540,OCCNC=O,-0.40358643873462313,-0.5761497107951623,0.02521811597818067,-0.5249385654407583,-0.41344485434792677,0.4092460051944969,1.0094587115550877
gdb_541,OCCOC=N,-0.3430364841734164,-0.562203519786695,0.019155262828289568,-1.0585359544707336,0.032123949643217437,0.2539193419547099,0.11368145931352716
gdb_542,OCCOC=O,-0.9147081561902962,-1.3653986221957546,0.17550789889870053,-1.6058195175026044,-0.17773222508403014,0.7313352015577151,-0.06018921603893904
gdb_543,CCCCCC,3.285967081499193,4.25220821250553,-0.029781297401202556,-1.8755918803873042,1.4779879519369663,-1.0198679393737269,-0.6821454518714563
gdb_544,CCCCCO,1.5956122391746728,2.842483026096248,0.08867012522441463,-0.6579543802134629,0.5661241794846305,-0.4916431273917736,0.052063941255177174
gdb_545,CCCCOC,1.6507590225953828,2.9845644828734144,0.09110692632760282,-0.25081432604993686,0.3011345689035868,-0.3024299817332313,0.019061053269501103
gdb_546,CCCOCC,1.7013824056189353,2.9896254459124116,0.08247568431118464,-0.18268226688716374,0.22358151210272356,-0.21968366521502997,-0.053459498161821564
gdb_547,CCOCCO,0.5768859630350097,1.5367532898732252,0.3418673996895045,-1.057960981563281,-0.287024472089099,0.6021945846652497,0.4137731945542835
gdb_548,COCCCO,0.25245527129525885,1.6735773114546444,0.35023167569625874,-0.723997211552403,-0.0770110858888465,0.2388825634706229,0.49742722300632264
gdb_549,COCCOC,0.5859520275214168,2.1600311537211456,0.393244044759151,-0.5100248086431428,-0.28694908892139664,0.7234433803319027,-0.8900809676209414
gdb_550,OCCCCO,0.5421852378601539,2.1290112673254624,0.40883734093746715,-0.8647048521486551,-0.04647199318026296,0.5814456350300249,-1.0115922779596862
gdb_551,C#CC1CCC1,3.465960407047351,0.955732452633468,-0.9987023632642357,0.2567664921569172,0.20060886752443102,-0.3791797874644405,-0.4425362176605817
gdb_552,C#CC1CCO1,1.9571959486644965,-0.5851674189848405,-0.8057650154115162,0.0834883871617667,-0.08219822770782793,-0.007048185973186566,-0.2563787138765123
gdb_553,C#CC1COC1,2.134378030484858,-0.21996400322386706,-0.7237392698761489,-0.027336611785611944,-0.2479146314026132,0.29064903888448823,-0.46777921783239196
gdb_554,N#CC1CCC1,2.8253548236747426,-0.27880364511319244,-0.8036679122173973,-2.195639510169137,0.8654426023186965,-0.6487810096288898,1.0455429897993649
gdb_555,N#CC1CCN1,1.9817361073462352,-0.9823244340066765,-0.896286908748208,0.04749490110344228,-0.03613360989168381,-0.23471780469844142,0.4513512662351808
gdb_556,N#CC1CCO1,1.221273795821877,-1.7591985042495584,-0.6991879377907254,-1.2130082793624886,0.23654866754355328,-0.17380191095542116,0.7849288492853853
gdb_557,N#CC1COC1,1.431711861740478,-1.2405490305733677,-0.6407010412219908,-0.9197493206656522,-0.041253261282838814,0.2380664514057572,0.017982970172717747
gdb_558,O=CC1CCC1,1.2580312541760224,-0.8082333741466493,-0.939955050126343,0.7578495290095986,0.4652136139494175,-1.0267639264980444,0.11211210454398714
gdb_559,O=CC1CCO1,0.03584187793444092,-1.91043071795171,-0.6450104197629635,0.3879779860182506,0.010545484777418752,-0.24186816026947647,-0.2717023089505406
gdb_560,O=CC1COC1,0.2585199759322768,-1.548818474722217,-0.6029920190938145,0.2788329278859719,0.011976700944145822,0.023108649109814233,-1.3024938402050619
gdb_561,O=CN1CCC1,0.9735754629328085,-0.7314801692035509,-0.5524326627535547,0.2068828261880044,-0.2530659387282722,-0.16305809765965396,1.2712877563364928
gdb_562,CN=C1CCO1,1.2895349519200634,-0.21019522102232482,-0.46496435323859053,0.08667957584499632,-0.2906425494560431,0.22217584123762948,-0.028891561428435596
gdb_563,CCC1CCC1,3.7861538202450746,2.8907452325208816,-0.4078036080331172,-1.173883747784411,0.49288140773027833,-0.17602358934986082,-0.605096472787191
gdb_564,CCC1CCO1,2.1285917746492986,1.5341927554470942,-0.2376204533217107,0.04042071216211038,-0.5059852743218481,0.41964104970879706,0.3445004823655577
gdb_565,CCC1COC1,2.008614027553231,1.355466740852745,-0.29065565413654465,0.04522435898290935,-0.38332879160359284,0.23754465592899435,0.4558633440601523
gdb_566,COC1CCC1,2.212270102063358,1.6746999868801364,-0.22096830576929602,-0.03879266594379296,-0.479700535782762,0.5014433200650303,-0.03232534575264969
gdb_567,COC1COC1,0.7883150483094704,0.34961233981521334,0.037133984443140346,-0.4779611720634182,-0.7990297569184367,0.9942160193817019,0.29080684736852863
gdb_568,OCC1CCC1,2.2100341238739283,1.5582676161686069,-0.21958905298143822,-0.6310682246377346,-0.1769032133881469,0.3427079305859543,-0.050340169995043774
gdb_569,OCC1CCO1,0.7925039161796438,0.23438877754324952,0.038501991433315085,-0.5459572265003154,-0.8239604230533787,0.9887104570892801,0.5239397633682754
gdb_570,OCC1COC1,0.749576225242919,0.29052992054538207,0.011510586109858046,-0.3402535738107021,-0.8426781658040351,0.9781059820766415,0.35361502960641045
gdb_571,C#CCC1CC1,3.4610617458103032,1.1357965601148872,-0.9547053432717221,0.021248698237134253,0.28116337160374577,-0.37303809143812083,-0.47966337442116835
gdb_572,C#CCC1CO1,2.0975506794602308,-0.03514010765601001,-0.6418522612567137,-0.5331985528100883,-0.10516176312191186,0.21728787065157446,0.006889666324492943
gdb_573,C#CCN1CC1,2.798459745303281,0.15808265740713465,-0.9587838442617947,0.7701753240797172,-0.20434297864600295,-0.06400048535811598,-0.5046844870940606
gdb_574,N#CCC1CC1,2.7622191392805036,-0.08516409784625979,-0.7884616318150593,-2.0529656362153634,0.8330311996962501,-0.641097260266982,1.0216311178472814
gdb_575,N#CCC1CN1,1.845323701467091,-0.8450316687898198,-0.8319683462739588,-0.6549672405959349,0.24011691688100914,-0.46737982756722607,1.2487035479169675
gdb_576,N#CCC1CO1,1.3153949263027718,-1.2473030275667347,-0.5372479928405831,-1.9061608942834918,0.2575888897566621,-0.025698196529867774,1.2918296525305202
gdb_577,N#CCN1CC1,1.808374938412157,-0.9289786748345916,-0.8637787373810201,-0.48758307468857787,0.22653233886728763,-0.5112631051890945,1.247513345340262
gdb_578,N=COC1CC1,1.0381013965249934,-0.47396742444689527,-0.50555731955152,-0.40976926476896086,0.10332688474821441,-0.21917166952424208,0.6220984424255197
gdb_579,O=CCC1CC1,1.1722754962982556,-0.6196722464568366,-0.913600311323797,0.7154271085626789,0.5645653789252596,-1.1059940659278367,0.07152058615489816
gdb_580,O=CCC1CN1,0.6847059072077899,-1.17706060354862,-0.7934041637372569,0.5004856120920271,0.33259485400229377,-0.6952427721950801,-0.167725159569617
gdb_581,O=CCC1CO1,-0.020552344922555324,-1.5932735764525172,-0.584844128528609,0.11608371349281266,0.1693424305747699,-0.3159666993565203,-0.2478419772529917
gdb_582,O=CCN1CC1,0.6857540553494127,-1.1244647960689098,-0.7827478356735079,0.45832984806007626,0.3502371880794185,-0.694771433156523,-0.16894562909310307
gdb_583,O=CNC1CC1,1.1050173696298768,-0.609462596080372,-0.5171334157193231,-0.06388214815914363,-0.22837146805633085,-0.011784419567060514,0.8678665390917869
gdb_584,O=COC1CC1,0.30438219093673186,-1.29324395247064,-0.3545072091213611,-1.1858808297852845,0.17374537090353623,-0.019910692889642524,0.5831484198351425
gdb_585,CC#CC1CC1,3.0844975518992874,1.5728477501500384,-0.9836008332046645,1.3697821817624076,0.1754997114499073,-0.6452346496367456,-0.6105789469117148
gdb_586,CC#CC1CN1,2.2669825087784594,0.6065457020331667,-0.9264671155765745,1.0642994551374985,0.1698637520128019,-0.7121457934489868,0.228672813626567
gdb_587,CC#CC1CO1,1.6175070704370484,0.02417634784844978,-0.7264865062734219,0.2523778543525024,0.20744656791551425,-0.3958449752835256,-0.03939520993390334
gdb_588,CCCC1CC1,3.538613198686029,3.1511153364037927,-0.3942312594357455,-0.6870900047313451,0.4901918592729218,-0.3499297823314963,-0.4510111549054969
gdb_589,CCCC1CO1,2.1388075323847673,1.9924323206406203,-0.08891661272889831,-0.9162611917105549,-0.09752647796065064,0.3027904827910225,0.34581461301744293
gdb_590,CCCN1CC1,2.643263616097305,2.3796375675832713,-0.41748021233187715,0.6650597479687216,-0.20996637177921998,-0.1202990423910424,0.20985186220415727
gdb_591,CCOC1CC1,2.1209834347130045,1.979631764162836,-0.16760062805653886,-0.048386043848242376,-0.408125176164466,0.43506586247445644,0.019223844506838565
gdb_592,COCC1CC1,2.1304587054916375,2.0081809150393837,-0.1530967848553277,-0.29084728924040865,-0.2759487377867161,0.38337437422821763,-0.07614140853316656
gdb_593,COCC1CN1,1.2973859404814971,1.0786108923412248,-0.10846320859997843,-0.3125225613149136,-0.39495610594265596,0.36317661030448756,0.720893837060365
gdb_594,COCC1CO1,0.7602559548257444,0.785063306679973,0.1661700881939833,-1.0779585747832745,-0.5642532436599076,0.9128288982528711,0.5198007946636102
gdb_595,OCCC1CC1,2.0554197126668963,1.799127867675106,-0.17548229500128842,-0.7182203036159394,0.0015503610001974075,0.16501880551936832,0.032958570238366555
gdb_596,OCCC1CO1,0.9113201188477523,0.9490656235784083,0.16720544220332142,-1.1951318775801791,-0.4918510706177828,1.064964568203383,-0.4295488447305598
gdb_597,OCCN1CC1,1.47798340227772,1.0557864648335558,-0.07433910611324834,-0.4207751936300158,-0.6114066344790307,0.6156651763111728,0.8953620260683304
gdb_598,CC1CC1C#C,3.3941766553537667,0.8468694607367104,-1.0247486653779503,0.8094887518054225,0.006670392818582861,-0.3709703759965528,-0.30221987997042044
gdb_599,CC1CC1C#N,2.724403157807543,-0.3735836450217839,-0.8426337814459044,-1.3676891991234679,0.5672127815024752,-0.6139884274261803,1.1984178850115197
gdb_600,CC1NC1C#C,2.710129340385027,0.1307583984136337,-0.927570923546862,0.4625858381311918,-0.023281922580224716,-0.2614590730919422,-0.041853737787142
gdb_601,CC1NC1C#N,1.9473399303557535,-1.1133094824582352,-0.8030991452860253,-1.1062089669138297,0.3782651554015941,-0.5095449941223211,1.3662131620449065
gdb_602,CC1OC1C#C,2.009758013911409,-0.5403651282968189,-0.7646263211358297,-0.15513281391133157,0.003609780620800291,0.001462063753231089,-0.3455549486125731
gdb_603,CC1OC1C#N,1.3907211654240201,-1.6016824510944294,-0.6217492260802235,-1.814452566648666,0.44472068897371503,-0.10046485532758433,0.3182152400748809
gdb_604,CN1CC1C#C,2.670888416503429,0.12851446397513605,-0.9982122281457101,1.220871198917183,-0.23347924642457044,-0.18913106822243284,-0.46453255982251757
gdb_605,CN1CC1C#N,1.9788330716541447,-0.9718760175630466,-0.8811656026199542,-0.09839966834600122,0.08670269254813472,-0.30412692748214315,0.373787586162462
gdb_606,OC1CC1C#C,2.154243268253422,-0.29382924409540395,-0.7126212402506987,0.1273588533343493,-0.2995201529211298,0.3070359957344391,-0.4960723715075852
gdb_607,OC1CC1C#N,1.4445795023448265,-1.3129473484645067,-0.5481074784940653,-1.3419294785037266,-0.033337865906953076,0.2009060678008536,0.8951996998103657
gdb_608,CC1CC1C=O,1.256292295938193,-0.7672607295596613,-0.8947449131627658,0.7033363512728531,0.4244490487938499,-1.0172918986778043,0.4371152072092297
gdb_609,CC1CN1C=O,0.966434052046669,-0.9998817566017077,-0.6166571402334581,0.07404640751600439,0.008582649965250592,-0.3134710954979688,0.646027398433378
gdb_610,CC1NC1C=O,0.6926599495953653,-1.3172616994165927,-0.7843733899025793,0.4967606459912784,0.28811575719577703,-0.7120301716539238,0.15721791040822122
gdb_611,CC1OC1C=O,0.09543894534602979,-2.1017818048123047,-0.6001104086151726,0.02846315801790809,0.1735416952410717,-0.3236238023123262,-0.21719793944104435
gdb_612,CN1CC1C=O,0.824207696310616,-1.3698668684371222,-0.8434129827365741,1.352818744106963,0.04067628340913024,-0.4878907353504778,-0.9695905046188049
gdb_613,OC1CC1C=O,-0.027550386276913173,-1.8218914593289492,-0.5525712722030967,0.22198291814379123,-0.10861974662289454,-0.2662208340023787,0.8866366699825498
gdb_614,CC1CC1CO,2.15856177514934,1.5847729679976819,-0.21629155964985916,-0.5006411218542476,-0.20013041403411153,0.312856433138061,0.039792334147577595
gdb_615,CC1NC1CO,1.42872784748123,0.8347034114122488,-0.1473603948603512,-0.30125051051590507,-0.497180350110223,0.5027404137871969,0.5027995081859877
gdb_616,CC1OC1CO,0.9537008143860738,0.6113897384738005,0.14987760326857294,-1.167377370811151,-0.6802660066147034,1.1249904237912758,0.21978888625113505
gdb_617,CCC1CC1C,3.627667952219965,2.8998623404615085,-0.4551759169070247,-0.3518825815375884,0.23576074077112047,-0.18886606130021702,-0.422047386595733
gdb_618,CCC1CC1O,2.1637025456366596,1.5977592641501417,-0.21907688956270854,-0.3087559530177659,-0.30730204512204856,0.3733373367463709,0.04149782891410962
gdb_619,CCC1CN1C,2.698302283269817,1.934884475952258,-0.4992367966672422,1.1010771953376384,-0.47590952550957055,-0.014724814148173787,0.3494783807989764
gdb_620,CCC1OC1C,2.2520990563040084,1.7805946637495182,-0.12262212463206754,-0.6998745799593853,-0.3351387115257975,0.4801198857509223,0.4178005634560641
gdb_621,CCN1CC1C,2.7010949419748536,2.1206281918885046,-0.4705165595317749,1.0468085735753712,-0.4759583841034796,0.014767995057326011,0.360285488414647
gdb_622,CN1CC1CO,1.2504285179697516,0.763862377568504,-0.2440787520233013,0.6610113131984435,-0.7380292729199895,0.4530740894756638,0.5066865586459288
gdb_623,COC1CC1C,2.245155776212275,1.7482160346417195,-0.1900438641787993,0.02407005043904394,-0.5620891878146882,0.5794031394473043,0.0027499789791522494
gdb_624,COC1CC1O,0.8093617499136808,0.35585616670137843,0.023807670176920773,0.24730918475351518,-1.124875885153149,1.1686510376763244,0.10983574227574353
gdb_625,OCC1CC1O,0.9800057029483312,0.7279549906092053,0.10574403023730738,-0.5688038081272904,-0.8741160405680701,1.2695496045495753,-0.359697715228819
gdb_626,CC(=O)C1CC1,1.4294634156961095,-0.6571928308556709,-0.8573025032120056,0.77582516747134,0.23334619967609496,-0.7469657176205322,0.11947283564679838
gdb_627,CC(=O)C1CN1,0.9212003724937149,-1.2117445801605042,-0.7297624848729384,0.21318397381816725,0.2567971473220026,-0.47570638778317687,-0.3204843293386408
gdb_628,CC(=O)C1CO1,0.2390004407495263,-1.7017083967725202,-0.5673677720583569,0.30036221009285674,-0.10854555390096723,0.027532679113206643,-0.6720665967707317
gdb_629,CC(=O)N1CC1,1.0406986082101093,-0.9223554898042859,-0.6025442662371442,0.2833502118216118,-0.13355587566345717,-0.15923309208798084,0.3828620077992738
gdb_630,NC(=O)C1CC1,1.1994521041479211,-0.6024405281944895,-0.4871617596424449,-0.02550534610003416,-0.34702953885161614,0.12527184948344597,0.823462813773757
gdb_631,NC(=O)C1CN1,0.596430220411207,-1.246727601726993,-0.39028589754018117,-0.32035483920043284,-0.39330009742402056,0.32990307052465306,0.6333420528006583
gdb_632,NC(=O)C1CO1,0.00036996848497353754,-1.6186524855300288,-0.21573577948037492,-0.3138860962953459,-0.7161037833263281,0.9124882025606257,-0.1955669474085275
gdb_633,NC(=O)N1CC1,0.7958275476369495,-0.9152058741077821,-0.2933308869384311,-0.2153314417675994,-0.6893806704459353,0.6961951974295587,0.4805736637717462
gdb_634,CC(C)C1CC1,3.7744019596283764,2.843915390977869,-0.4245367682467092,-0.705926208387897,0.2610845999691821,-0.07821889563747901,-0.5325092397368827
gdb_635,CC(C)C1CO1,2.3471362568050695,1.4938615631056333,-0.15032777970367475,-0.801804325555598,-0.3426795081858792,0.5293028841361833,0.28942279831809753
gdb_636,CC(C)N1CC1,2.838196590911166,2.0334212508511826,-0.4455408684242822,0.7181559405483282,-0.4217440613695933,0.09474096793621038,0.18299537062326515
gdb_637,CC(O)C1CC1,2.2099397595976615,1.4711739746637051,-0.21173983892390721,-0.5615758321089903,-0.24195820941486815,0.3628396893144403,0.10609902669434453
gdb_638,CC(O)C1CN1,1.3295495886066833,0.45094899302418423,-0.22954595670405362,0.19066947703047585,-0.6284878515919898,0.41629625301880785,0.743260103163083
gdb_639,CC(O)C1CO1,1.1907014560913771,0.6497123435469295,0.20460990567257703,-1.2671819044001207,-0.8469340352654859,1.4178225292692022,-0.0777983388664447
gdb_640,C1CC11CCC1,3.9684059558082416,2.0733605949867253,-0.5894650956989377,-0.3520207865736476,-0.16543570728949905,0.284198974853894,-0.4597619586200933
gdb_641,C1CC11CCO1,2.253089338184137,0.6198435232523141,-0.4389786146284561,0.6935657299702294,-0.9580350103431715,0.7203564070350821,0.3387870189185532
gdb_642,C1CC11COC1,2.2473943829912906,0.4909713960507668,-0.4524577646308915,0.12625334328163818,-0.6427833128240654,0.5493867327513752,0.26286154595458194
gdb_643,C1NC11COC1,1.6572486383596143,-0.08699303791801558,-0.34157793928479135,-0.10623463329477577,-0.7560092589484195,0.8086813990403754,0.11124185528602833
gdb_644,C1OC11CCC1,2.431266281243761,0.6371651682970014,-0.3541767325677431,-0.5940114435601486,-0.5171871078460873,0.6698202397239745,0.2154935803520108
gdb_645,C1OC11COC1,1.138538252281176,-0.3631462793513912,-0.06681663954421924,-0.7699154392338502,-0.9907348763837678,1.4092204643804072,-0.13068986629587678
gdb_646,C1C2CC1C=C2,3.415172828400276,0.008863085456346752,-1.1046835714827075,1.9151805411030363,-0.2602186353321947,-0.3702016970002828,-0.9192381468941457
gdb_647,C1C2OC1C=C2,2.0108548598769644,-1.3860408857862816,-0.7974924914263429,1.035242405926066,-0.44093993492158495,0.060710065561434254,-0.35526324617375893
gdb_648,C1C2CC1CC2,4.394731834855451,1.947038606399516,-0.3598130402398725,-1.6095846411049344,0.07114154276879063,0.48486602022999703,-0.7166583407219376
gdb_649,C1C2CC1OC2,2.660553649461215,0.7003228889700716,-0.1737811243973225,0.0966286236821959,-1.1325320604689155,1.1231468965471958,0.4285395494429162
gdb_650,C1C2CCC1O2,2.658741903317851,0.6209217050105427,-0.18810678323868452,-0.13188381039976074,-0.9996361608896885,1.0552884479292814,0.34573211936096004
gdb_651,CC1C2CC1C2,4.306833596885282,2.2647297913981417,-0.4128124623600072,-1.4969273103090819,0.007154426138645512,0.5028575561719263,-0.5256153221767438
gdb_652,CC1C2CC1O2,2.3946684827783913,0.6599092226578319,-0.34817182460876284,0.19751583102646753,-0.9404404407899756,0.8279652696210584,0.5708218302008535
gdb_653,OC1C2CC1C2,2.4985397502077697,0.5859494042805039,-0.3452653494914622,-0.3231979934958152,-0.6532763511644207,0.7724351809753629,0.019627085867469942
gdb_654,OC1C2CC1O2,1.0655516287250564,-0.5564776143478545,-0.10122233064736584,-0.09759577051275407,-1.2182359797827553,1.4077420055001502,0.007296054745024935
gdb_655,C1CC=CCO1,2.015406943338909,-0.04964945562275924,-0.5759289088329328,0.6401702290709316,-0.26033715258720574,0.04950550314145376,-0.5139131270074352
